id,created_by_name,published,published_url,year,month,day,title_no,title_en,subtitle_no,subtitle_en,excerpt_no,excerpt_en,tags_no,tags_en,word_count,temperature,color,x,y,cluster,article_keywords_no,article_keywords_en,top_keywords_no,top_keywords_en,cluster_subject_en,cluster_subject_no
485547,"Markussen, Anja Charlotte",2022-06-07 07:56:00+00:00,/no-difference-spitsbergen-marathon/det-hardeste-lopet-jeg-har-vaert-med-pa/485547,2022,6,7,– Det hardeste løpet jeg har vært med på,“The Toughest Race I’ve Ever Taken Part In”,Sveitseren Jean-Michel Fernandez dro til Svalbard for å bevise at også en i rullestol kan bli en ekte arktisk løper.,Swiss athlete Jean-Michel Fernandez travelled to Svalbard to prove that someone in a wheelchair can also become a true Arctic runner.,Jean-Michel Fernandez har tatt turen hele veien fra Sveits. Det for å gjøre én ting.,Jean-Michel Fernandez has travelled all the way from Switzerland. He came to do one thing.,"nyheter, spitsbergen marathon, no difference","news, Spitsbergen Marathon, No Difference",610,7,#e3001c,329,507,p_31,"[""løp"", ""burmaveien"", ""halvmaraton"", ""jean"", ""maraton"", ""minutt"", ""hjul"", ""team""]","[""race"", ""Burmaveien"", ""half marathon"", ""Jean"", ""marathon"", ""minute"", ""wheel"", ""team""]","[""turn"", ""skimaraton"", ""løp"", ""løype"", ""lines"", ""maraton"", ""start"", ""lørdag"", ""johannessen"", ""arrangement"", ""vær"", ""ski"", ""leinan"", ""minutt"", ""halvmaraton""]","[""gymnastics"", ""ski marathon"", ""race"", ""course"", ""Lines"", ""marathon"", ""start"", ""Saturday"", ""Johannessen"", ""event"", ""weather"", ""skiing"", ""Leinan"", ""minute"", ""half marathon""]",Endurance races,Utholdenhetsløp
485621,"Øystå, Felicia",2022-06-07 07:29:35+00:00,/hunder-reinsdyr/bandtvang-for-alle-hunder/485621,2022,6,7,Båndtvang for alle hunder,Leash Requirement for All Dogs,Før helgen ble et reinsdyr jaget av en løs hund. Nå minner Sysselmesteren om båndtvangen.,"Before the weekend, a reindeer was chased by a loose dog. Now the Governor of Svalbard is reminding people of the leash requirement.","Sysselmesteren måtte fredag ettermiddag rykke ut til en hund som løp rundt og jagde reinsdyr i sentrum. Det var flere meldere som meldte fra om den løse hunden, og flere kom til stedet for å prøve å hjelpe eieren med å få tak i hunden.","On Friday afternoon, the Governor of Svalbard had to respond to a dog running around and chasing reindeer in the town centre. Several callers reported the loose dog, and several people went to the scene to try to help the owner catch it.","hunder, reinsdyr, nyheter","dogs, reindeer, news",115,7,#e3001c,706,565,p_36,"[""hund"", ""reinsdyr"", ""sysselmester"", ""eier"", ""melder"", ""båndtvang"", ""tak"", ""hunden""]","[""dog"", ""reindeer"", ""Governor of Svalbard"", ""owner"", ""caller"", ""leash requirement"", ""catch"", ""the dog""]","[""hund"", ""hundegård"", ""tur"", ""reinsdyr"", ""eier"", ""husky"", ""audun"", ""hundegårde"", ""bedrift"", ""mia"", ""salte"", ""kontroll"", ""polarhund"", ""sysselmannsførstebetjent"", ""bånd""]","[""dog"", ""kennel"", ""hike"", ""reindeer"", ""owner"", ""husky"", ""Audun"", ""kennel"", ""company"", ""Mia"", ""Salte"", ""control"", ""polar dog"", ""chief constable"", ""leash""]",Dog Keeping,Hundehold
485393,"Øystå, Felicia",2022-06-06 21:09:55+00:00,/hyttetomter-naerings-og-fiskeridepartementet/25-soknader-om-hyttetomt-se-hele-lista/485393,2022,6,6,25 søknader om hyttetomt – se hele lista,25 Applications for Cabin Plots—See the Full List,I løpet av juni blir det klart hvem av de 25 søknadene som får tilbud om å leie hyttetomt.,"During June, it will become clear which of the 25 applicants will be offered a cabin plot to rent.","Det var i mars at Nærings- og fiskeridepartementet (NFD) lyste ut seks av de 19 hyttetomtene i Todalen, Foxdalen og på Vindodden. Søknadsfristen var 1.","In March, the Ministry of Trade, Industry and Fisheries (NFD) announced six of the 19 cabin plots in Todalen, Foxdalen and Vindodden. The application deadline was 1.","nærings- og fiskeridepartementet, hyttetomter, nyheter","Ministry of Trade, Industry and Fisheries, cabin plots, news",290,7,#e3001c,602,320,p_77,"[""nfd"", ""tomt"", ""liste"", ""karine"", ""kristian"", ""privatperson"", ""todalen"", ""coop""]","[""NFD"", ""plot"", ""list"", ""Karine"", ""Kristian"", ""private individual"", ""Todalen"", ""Coop""]","[""hytte"", ""tomt"", ""hytteområde"", ""nfd"", ""hyttetomt"", ""varmestue"", ""todalen"", ""thesen"", ""telegrafen"", ""vestpynten"", ""foxdalen"", ""nilssen"", ""multiconsult"", ""coop"", ""etterisolering""]","[""cabin"", ""plot"", ""cabin area"", ""NFD"", ""cabin plot"", ""warming hut"", ""Todalen"", ""Thesen"", ""Telegrafen"", ""vestpynten"", ""Foxdalen"", ""Nilssen"", ""multiconsult"", ""Coop"", ""additional insulation""]",Cabin plots,Hyttetomter
485606,"Markussen, Anja Charlotte",2022-06-06 15:38:00+00:00,/sommer-stetten-vaeret/gikk-rekordtidlig-i-ar/485606,2022,6,6,Gikk rekordtidlig i år,Set Off Record-Early This Year,"Stetten på Operafjellet er brutt, og aldri før i Stetten-konkurransens historie har den gått allerede i juni.","Stetten on Operafjellet has been breached, and never before in the history of the Stetten competition has it gone as early as June.","Siden Stetten-konkurransens oppstart har Stetten aldri brutt tidligere enn juli. Det tidligste vi kom, var i 2020, da stetten ble brutt 2.","Since the Stetten competition began, Stetten has never gone earlier than July. The earliest it happened was in 2020, when Stetten went on 2.","stetten, været, sommer, nyheter","Stetten, weather, summer, news",191,7,#e3001c,578,754,p_0,"[""juli"", ""stett"", ""stetten"", ""august"", ""konkurrans"", ""champagneglass"", ""flask"", ""konkurransen""]","[""July"", ""Stett"", ""Stetten"", ""August"", ""competition"", ""champagne glass"", ""bottle"", ""competition""]","[""juli"", ""stett"", ""stetten"", ""dato"", ""august"", ""konkurranse"", ""sommer"", ""operafjellet"", ""juni"", ""champagneglass"", ""snø"", ""vinner"", ""post"", ""leser"", ""champagne""]","[""July"", ""pedestal"", ""pedestal"", ""date"", ""August"", ""competition"", ""summer"", ""Operafjellet"", ""June"", ""champagne glass"", ""snow"", ""winner"", ""mail"", ""reader"", ""champagne""]",Stetten guessing competition,Stetten-konkurransen
485437,"Øystå, Felicia",2022-06-05 20:45:00+00:00,/longyearbyen-brann-og-redning-svalbard-lufthavn-tilsynsrapport/branntilsyn-viste-mange-avvik-pa-svalbard-lufthavn-ikke-forsvarlig/485437,2022,6,5,Branntilsyn viste mange avvik på Svalbard lufthavn: – Ikke forsvarlig,Fire Inspection Revealed Numerous Breaches at Svalbard Airport: “Not Safe”,"I rapporten etter tilsynet er det i alt syv avvik, blant annet manglende branninstruks for ansatte.","The inspection report lists a total of seven breaches, including missing fire-safety instructions for employees.","Under tilsynet fant Longyearbyen brann- og redning (LBR) også at det ikke fantes noe dokumentasjon for opplæring av ansatte i brannvern. Listen over avvik er lang, og Svalbard lufthavn har svart ut alle.","During the inspection, Longyearbyen Fire and Rescue (LBR) also found no documentation that employees had been trained in fire safety. The list of breaches is long, and Svalbard Airport has responded to all of them.","tilsynsrapport, longyearbyen brann og redning, svalbard lufthavn, nyheter","inspection report, Longyearbyen Fire and Rescue, Svalbard Airport, news",773,7,#e3001c,444,423,p_20,"[""brannvern"", ""lufthavn"", ""rutine"", ""avvik"", ""bugge"", ""brann"", ""instruks"", ""brannøvelse""]","[""fire safety"", ""airport"", ""procedure"", ""nonconformity"", ""Bugge"", ""fire"", ""instructions"", ""fire drill""]","[""sas"", ""fly"", ""lufthavn"", ""passasjer"", ""tromsø"", ""flyplass"", ""oslo"", ""avinor"", ""norwegian"", ""billett"", ""streik"", ""mandag"", ""klokke"", ""situasjon"", ""flyselskap""]","[""SAS"", ""plane"", ""airport"", ""passenger"", ""Tromsø"", ""airfield"", ""Oslo"", ""Avinor"", ""Norwegian"", ""ticket"", ""strike"", ""Monday"", ""clock"", ""situation"", ""airline""]",Air travel,Flyreiser
485551,"Markussen, Anja Charlotte",2022-06-04 20:56:12+00:00,/frivillige-spitsbergen-maraton/vaeret-ingen-stopper-pa-humoret/485551,2022,6,4,– Været ingen stopper på humøret,“The Weather Couldn’t Damp­en Their Spirits”,Over 500 maratonløperne fra mer enn 40 nasjoner trosset både vind og regn for å løpe maraton i Longyearbyen.,More than 500 marathon runners from over 40 nations defied both wind and rain to run the marathon in Longyearbyen.,Lørdag var det duket for Spitsbergen Maraton. Det til tross for at det både regnet og var vind opp i mot 12 meter i sekundet.,"Saturday saw the Spitsbergen Marathon take place, despite rain and winds of up to 12 metres per second.","frivillige, nyheter, spitsbergen maraton","volunteers, news, Spitsbergen Marathon",314,7,#e3001c,328,506,p_31,"[""grøtte"", ""løper"", ""maraton"", ""tåre"", ""kryss"", ""vakt"", ""vei"", ""gjeng""]","[""Grøtte"", ""runner"", ""marathon"", ""tear"", ""crossing"", ""marshal"", ""road"", ""group""]","[""turn"", ""skimaraton"", ""løp"", ""løype"", ""lines"", ""maraton"", ""start"", ""lørdag"", ""johannessen"", ""arrangement"", ""vær"", ""ski"", ""leinan"", ""minutt"", ""halvmaraton""]","[""gymnastics"", ""ski marathon"", ""race"", ""course"", ""Lines"", ""marathon"", ""start"", ""Saturday"", ""Johannessen"", ""event"", ""weather"", ""skiing"", ""Leinan"", ""minute"", ""half marathon""]",Endurance races,Utholdenhetsløp
485543,"Markussen, Anja Charlotte",2022-06-04 12:33:32+00:00,/longyearbyen-svalbardrein-sysselmesteren/jagde-rein-i-sentrum/485543,2022,6,4,Jagde rein i sentrum,Chased Reindeer in the Town Center,Sysselmesteren måtte fredag ettermiddag rykke ut til en hund som løp rundt og jagde reinsdyr i sentrum.,The Governor of Svalbard had to respond on Friday afternoon to a dog running around and chasing reindeer in the town center.,"Sysselmesteren fikk den første meldingen om hendelsen klokken 17.29.– Det var til sammen seks ulike meldere som tok kontakt over kort tid. Vi fikk tidlig beskjed om hvor hunden var og dro ut, forteller sysselmesterførstebetjent Taina Maria Bjørkås.","The Governor of Svalbard received the first report of the incident at 5:29 p.m. “A total of six different people contacted us within a short period. We were quickly told where the dog was and went out,” says senior police officer with the Governor of Svalbard, Taina Maria Bjørkås.","longyearbyen, sysselmesteren, svalbardrein, nyheter","longyearbyen, governor of svalbard, svalbard reindeer, news",138,7,#e3001c,697,566,p_36,"[""hund"", ""bjørkås"", ""eier"", ""reinsdyr"", ""melder"", ""tak"", ""sysselmester"", ""hunden""]","[""dog"", ""bjørkås"", ""owner"", ""reindeer"", ""reporter"", ""roof"", ""governor of svalbard"", ""the dog""]","[""hund"", ""hundegård"", ""tur"", ""reinsdyr"", ""eier"", ""husky"", ""audun"", ""hundegårde"", ""bedrift"", ""mia"", ""salte"", ""kontroll"", ""polarhund"", ""sysselmannsførstebetjent"", ""bånd""]","[""dog"", ""kennel"", ""hike"", ""reindeer"", ""owner"", ""husky"", ""Audun"", ""kennel"", ""company"", ""Mia"", ""Salte"", ""control"", ""polar dog"", ""chief constable"", ""leash""]",Dog Keeping,Hundehold
485389,"Markussen, Anja Charlotte",2022-06-03 22:05:01+00:00,/gruve-7-kullungen-barnehage-polarflokken-barnehage/lette-etter-kulltroll-i-gruve-7/485389,2022,6,3,Lette etter kulltroll i Gruve 7,Hunting for Coal Trolls in Mine 7,Årets skolestartere fikk fredag være med på den tradisjonelle omvisningen i gruven og ifølge Tommy Albrigtsen var det viktig å se seg om etter kulltroll.,"This year’s first-graders got to join the traditional tour of the mine on Friday, and according to Tommy Albrigtsen, it was important to look out for coal trolls.","Under den årlige tradisjonen hvor skolestarterne fikk besøke Gruve 7, var det 20 spente fjes fra barnehagene Kullungen og Polarflokken å skimte. Flere har nemlig aldri vært i en gruve før og da var det mye spennende å følge med på.– Dette er veldig trivelig.","During the annual tradition of visiting Mine 7, 20 excited faces from Kullungen and Polarflokken kindergartens could be seen. Several had never been inside a mine before, so there was plenty of excitement to take in. “This is really lovely.”","kullungen barnehage, gruve 7, nyheter, polarflokken barnehage","kullungen kindergarten, mine 7, news, polarflokken kindergarten",371,7,#e3001c,379,293,p_46,"[""unge"", ""besøk"", ""nilssen"", ""albrigtsen"", ""søsken"", ""barnehage"", ""kullungen"", ""tommy""]","[""children"", ""visit"", ""nilssen"", ""albrigtsen"", ""siblings"", ""kindergarten"", ""kullungen"", ""tommy""]","[""barnehage"", ""barn"", ""løsning"", ""barnehageplass"", ""oku"", ""familie"", ""ungdom"", ""forelder"", ""polarflokken"", ""politiker"", ""forslag"", ""sommer"", ""skole"", ""oppvekst"", ""møte""]","[""kindergarten"", ""children"", ""solution"", ""kindergarten place"", ""oku"", ""family"", ""youth"", ""parent"", ""Polarflokken"", ""politician"", ""proposal"", ""summer"", ""school"", ""upbringing"", ""meeting""]",Kindergarten Provision,Barnehagetilbud
485223,"Markussen, Anja Charlotte",2022-06-03 14:04:42+00:00,/avinor-svalbard-lufthavn-wideroe/venter-stor-trafikk-i-sommer/485223,2022,6,3,Venter stor trafikk i sommer,Heavy Traffic Expected This Summer,Flere dager i juni er det ventet ankomst av opp i mot fem passasjerfly i løpet av kort tid og da er det best å forberede seg på at det kan bli mye kø.,"On several days in June, as many as five passenger planes are expected to arrive within a short period, so it is best to prepare for long queues.","Juni og juli måned ligger an til å bli travle måneder på Svalbard Lufthavn, skal vi tro kalenderen til Avinor. Bare i juni sier en grov opptelling av kalenderen at det blir cirka 90 flyvninger til Svalbard, noe som tilsvarer i snitt tre fly hver dag.","June and July look set to be busy months at Svalbard Airport, according to Avinor’s schedule. A rough count shows around 90 flights to Svalbard in June alone, equivalent to an average of three flights a day.","svalbard lufthavn, avinor, nyheter, widerøe","svalbard airport, avinor, news, widerøe",603,7,#e3001c,427,414,p_20,"[""fly"", ""flyplass"", ""bugge"", ""lufthavn"", ""avgang"", ""passasjer"", ""måned"", ""mai""]","[""aircraft"", ""airport"", ""bugge"", ""airport"", ""departure"", ""passenger"", ""month"", ""may""]","[""sas"", ""fly"", ""lufthavn"", ""passasjer"", ""tromsø"", ""flyplass"", ""oslo"", ""avinor"", ""norwegian"", ""billett"", ""streik"", ""mandag"", ""klokke"", ""situasjon"", ""flyselskap""]","[""SAS"", ""plane"", ""airport"", ""passenger"", ""Tromsø"", ""airfield"", ""Oslo"", ""Avinor"", ""Norwegian"", ""ticket"", ""strike"", ""Monday"", ""clock"", ""situation"", ""airline""]",Air travel,Flyreiser
485353,"Haugli, Børre",2022-06-03 08:54:56+00:00,/fremdeles-uvisst-om-stemmeretten/485353,2022,6,3,Fremdeles uvisst om stemmeretten,Voting Rights Still Uncertain,Justis- og beredskapsdepartementet behandler fremdeles saken om stemmerett på Svalbard.,The Ministry of Justice and Public Security is still considering the issue of voting rights in Svalbard.,Det kom som en overraskelse for mange at departementet sendte ut et forslag på høring der de ville ta stemmeretten fra utlendinger ved lokalvalg dersom de ikke hadde tre år tilknytning til en fastlandskommune. Høringen kom for ett år siden og høringsfristen gikk ut 25.,"Many were surprised when the ministry circulated a proposal for consultation that would remove foreign nationals’ right to vote in local elections unless they had three years’ ties to a mainland municipality. The consultation was launched a year ago, and the deadline for submissions expired on the 25th.",nyheter,news,258,7,#e3001c,479,238,p_87,"[""høringssvar"", ""forslag"", ""departement"", ""høringen"", ""merknad"", ""doble"", ""bondevik"", ""sådan""]","[""consultation response"", ""proposal"", ""ministry"", ""consultation"", ""comment"", ""double"", ""bondevik"", ""such""]","[""forslag"", ""stemmerett"", ""lokalstyr"", ""olsen"", ""fastland"", ""administrasjon"", ""samfunn"", ""lokalstyre"", ""venstre"", ""møte"", ""politiker"", ""statsborger"", ""parti"", ""botid"", ""høring""]","[""proposal"", ""voting rights"", ""local governance"", ""Olsen"", ""mainland"", ""administration"", ""community"", ""local council"", ""Liberal Party"", ""meeting"", ""politician"", ""citizen"", ""party"", ""residency period"", ""consultation""]",Longyearbyen local governance,Lokalstyret i Longyearbyen
485284,"Øystå, Felicia",2022-06-02 20:00:00+00:00,/barentsburg-justis-og-beredskapsdepartementet-svalbard-reiselivsrad/jobber-med-a-gjenopprette-forholdet-til-barentsburg/485284,2022,6,2,Jobber med å gjenopprette forholdet til Barentsburg,Working to Restore Relations with Barentsburg,Etter at Svalbard reiselivsråd og Visit Svalbard gikk ut med henstilling til sine medlemmer om å ikke kjøpe tjenester fra russiske selskap har avstanden mellom Longyearbyen og Barentsburg blitt lengre.,"After the Svalbard Tourism Council and Visit Svalbard urged their members not to buy services from Russian companies, the distance between Longyearbyen and Barentsburg has grown.","På tross av at hverken Trust Arktikugol eller Trust Grumant Arctic Travel Company er eid eller kontrollert av listeførte for de nasjonale sanksjonene, valgte mange lokale reiselivsaktører å følge henstillingen fra reiselivsrådet og Visit Svalbard, som du kan lese nederst på siden.","Although neither Trust Arktikugol nor Trust Grumant Arctic Travel Company is owned or controlled by entities listed under the national sanctions, many local tourism operators chose to follow the recommendation from the Tourism Council and Visit Svalbard, which you can read at the bottom of the page.","barentsburg, justis- og beredskapsdepartementet, svalbard reiselivsråd, nyheter","barentsburg, ministry of justice and public security, svalbard tourism council, news",406,7,#e3001c,667,280,p_29,"[""trust"", ""boikott"", ""visit"", ""grumant"", ""reiselivsråd"", ""company"", ""strømnes"", ""reiselivsaktøre""]","[""trust"", ""boycott"", ""visit"", ""grumant"", ""tourism council"", ""company"", ""strømnes"", ""tourism operator""]","[""barentsburg"", ""trust"", ""pyramiden"", ""arktikugol"", ""sysselmester"", ""truste"", ""kors"", ""russland"", ""trusten"", ""selskap"", ""søknad"", ""ukraina"", ""tur"", ""visit"", ""reiselivsråd""]","[""Barentsburg"", ""trust"", ""Pyramiden"", ""Arktikugol"", ""governor"", ""trust"", ""cross"", ""Russia"", ""trust"", ""company"", ""application"", ""Ukraine"", ""trip"", ""visit"", ""tourism council""]",Russian settlements on Svalbard,Russiske bosetninger på Svalbard
485246,"Øystå, Felicia",2022-06-02 13:53:28+00:00,/naerings-og-fiskeridepartementet-naeringsminister-politikk/det-er-en-feiloppfatning-at-vi-har-behov-for-mer-aktivitet/485246,2022,6,2,– Det er en feiloppfatning at vi har behov for mer aktivitet,“It Is a Misconception That We Need More Activity”,Fra Stortingets talerstol uttalte næringsminister Jan Christian Vestre at energiomstillingen kan bidra til å akselerere næringsutvikling lokalt. Da reagerte lokalstyreleder Arild Olsen.,"From the Storting’s podium, Minister of Trade and Industry Jan Christian Vestre said the energy transition could help accelerate local business development. Local Council leader Arild Olsen reacted strongly.","Helge André Njåstad (FrP) stilte spørsmål om Svalbard i lys av den internasjonale situasjonen. Njåstad mener at fordi utfasing av kulldrift ble gjort før krigen i Ukraina brøt ut, så bør det gjøres en ny vurdering.","Helge André Njåstad (Progress Party) asked about Svalbard in light of the international situation. Njåstad believes that because the phase-out of coal mining took place before the war in Ukraine broke out, it should be reassessed.","nyheter, nærings- og fiskeridepartementet, stortinget, næringsminister, politikk","news, ministry of trade, industry and fisheries, storting, minister of trade and industry, politics",829,7,#e3001c,553,209,p_95,"[""vestre"", ""næringsminister"", ""energiomstilling"", ""befolkningsøkning"", ""næringsutvikling"", ""olsen"", ""omstilling"", ""arbeidsplass""]","[""vestre"", ""minister of trade and industry"", ""energy transition"", ""population growth"", ""business development"", ""olsen"", ""transition"", ""workplace""]","[""næringsliv"", ""elbil"", ""regjeringen"", ""olsen"", ""bil"", ""utvikling"", ""mulighet"", ""aktivitet"", ""næring"", ""aktør"", ""arbeid"", ""arbeidsplass"", ""bruk"", ""omstilling"", ""samfunn""]","[""business"", ""electric car"", ""government"", ""Olsen"", ""car"", ""development"", ""opportunity"", ""activity"", ""industry"", ""stakeholder"", ""work"", ""job"", ""use"", ""transition"", ""society""]",Business development policy,Næringsutviklingspolitikk
485229,"Haugli, Børre",2022-06-01 20:00:00+00:00,/en-artig-meteorolog-og-provosert-politiker/485229,2022,6,1,En artig meteorolog og provosert politiker,A Cheeky Meteorologist and an Annoyed Politician,En artig meteorolog og provosert politiker,A Cheeky Meteorologist and an Annoyed Politician,"Det har vært uvanlig varmt i mange dager og meteorologene feirer med sommer-emojis som parasoll, solbriller og is. Det fikk kommentarfeltene til å ta av.","It has been unusually warm for many days, and the meteorologists are celebrating with summer emojis such as parasols, sunglasses and ice cream. That sent the comment sections into overdrive.",meninger,opinion,556,7,#e3001c,807,363,p_27,"[""grad"", ""meteorolog"", ""temperatur"", ""normal"", ""mai"", ""permafrost"", ""sommer"", ""vintertemperatur""]","[""degree"", ""meteorologist"", ""temperature"", ""normal"", ""may"", ""permafrost"", ""summer"", ""winter temperature""]","[""grad"", ""temperatur"", ""normal"", ""nedbør"", ""vind"", ""vær"", ""måned"", ""lufthavn"", ""institutt"", ""pedersen"", ""meteorologisk"", ""sommer"", ""snø"", ""rekord"", ""juli""]","[""degree"", ""temperature"", ""normal"", ""precipitation"", ""wind"", ""weather"", ""month"", ""airport"", ""institute"", ""Pedersen"", ""meteorological"", ""summer"", ""snow"", ""record"", ""July""]",Weather and climate,Vær og klima
485106,"Øystå, Felicia",2022-06-01 08:55:00+00:00,/politiet-rettssak/gikk-inn-i-leilighet-og-kom-med-trusler/485106,2022,6,1,Gikk inn i leilighet og kom med trusler,Entered Apartment and Made Threats,En novembernatt i fjor skal en mann i 40-årene gått inn i en leilighet og truet en yngre mann.,"One November night last year, a man in his 40s allegedly entered an apartment and threatened a younger man.",Nå er mannen tiltalt for å ha tatt seg inn i leiligheten og for trusler. Hendelsen skjedde på en adresse i Longyearbyen hvor en mann i 40-årene tok seg inn i leilighet hvor mor og sønn lå og sov.,"The man is now charged with unlawfully entering the apartment and making threats. The incident took place at an address in Longyearbyen, where a man in his 40s entered an apartment while a mother and son were sleeping.","nyheter, rettssak, politiet","news, court case, police",141,7,#e3001c,573,513,p_50,"[""mann"", ""fengsel"", ""trussel"", ""sønn"", ""bot"", ""leilighet"", ""neve"", ""politimester""]","[""man"", ""prison"", ""threat"", ""son"", ""fine"", ""apartment"", ""fist"", ""chief of police""]","[""mann"", ""rett"", ""politi"", ""dom"", ""fengsel"", ""bil"", ""troms"", ""kvinne"", ""tingrett"", ""barn"", ""hendelse"", ""nord"", ""sysselmester"", ""bot"", ""bendiktsen""]","[""man"", ""court"", ""police"", ""sentence"", ""prison"", ""car"", ""Troms"", ""woman"", ""district court"", ""child"", ""incident"", ""north"", ""Governor of Svalbard"", ""fine"", ""Bendiktsen""]",Criminal cases,Straffesaker
485123,"Øystå, Felicia",2022-05-31 13:30:00+00:00,/coop-svalbard-enok/solcelletak-vi-sparer-20-til-30-prosent-pa-et-ar/485123,2022,5,31,Solcelletak: – Vi sparer 20 til 30 prosent på et år,Solar Roof: “We Save 20 to 30 Percent a Year”,Allerede første uken i juni er arbeidene i gang med å legge nytt solcelletak på Coop-bygget.,Work to install a new solar-panel roof on the Coop building began in the first week of June.,"Administrerende direktør for Coop Svalbard, Ronny Strømnes forteller at solcelletak har vært planlagt lenge.– Ja, dette var planen da vi startet med det nye bygget. Men priser og leveranser har vært usikkert frem til nå.","Ronny Strømnes, managing director of Coop Svalbard, says a solar-panel roof has been planned for a long time. “Yes, this was the plan when we started the new building. But prices and deliveries remained uncertain until now.”","enøk, nyheter, coop svalbard","energy efficiency, news, coop svalbard",337,7,#e3001c,414,362,p_23,"[""strømnes"", ""solcellepanel"", ""nabovarsel"", ""coop"", ""innsigelse"", ""tak"", ""bygg"", ""energiomstilling""]","[""strømnes"", ""solar panel"", ""neighbor notification"", ""coop"", ""objection"", ""roof"", ""building"", ""energy transition""]","[""butikk"", ""coop"", ""svalbardbutikken"", ""strømnes"", ""vare"", ""million"", ""plan"", ""nordpolet"", ""pris"", ""ronny"", ""fastland"", ""kunde"", ""prosent"", ""rema"", ""direktør""]","[""store"", ""Coop"", ""Svalbardbutikken"", ""Strømnes"", ""goods"", ""million"", ""plan"", ""Nordpolet"", ""price"", ""Ronny"", ""mainland"", ""customer"", ""percent"", ""Rema"", ""director""]",Svalbardbutikken retail operations,Driften av Svalbardbutikken
485152,"Markussen, Anja Charlotte",2022-05-31 08:55:00+00:00,/nordomradene-redaktor-svalbardposten/slutter-i-svalbardposten/485152,2022,5,31,Slutter i Svalbardposten,Leaving Svalbardposten,Redaktør Børre Haugli går til nyopprettet stilling som korrespondent for Nordområdene i Dagsavisen.,Editor Børre Haugli is taking up a newly created position as correspondent for the High North at Dagsavisen.,"– Det var rart å si opp, for jeg hadde ikke tenkt tanken før denne muligheten dukket opp, sier Haugli. Haugli slutter 1.","“It was strange to resign, because I had never considered it until this opportunity came along,” Haugli says. Haugli leaves on the 1st.","svalbardposten, nordområdene, redaktør, nyheter","svalbardposten, high north, editor, news",204,7,#e3001c,353,418,p_21,"[""haugli"", ""journalistikk"", ""modernisering"", ""søkelys"", ""samsvar"", ""medarbeider"", ""mulighet"", ""oppfatning""]","[""haugli"", ""journalism"", ""modernization"", ""focus"", ""accordance"", ""colleague"", ""opportunity"", ""perception""]","[""avis"", ""redaktør"", ""journalist"", ""røsvik"", ""lokalavis"", ""abonnent"", ""torsdag"", ""jobb"", ""ylvisåker"", ""leser"", ""journalistikk"", ""samfunn"", ""fredag"", ""hilde"", ""redaksjon""]","[""newspaper"", ""editor"", ""journalist"", ""Røsvik"", ""local newspaper"", ""subscriber"", ""Thursday"", ""job"", ""Ylvisåker"", ""reader"", ""journalism"", ""society"", ""Friday"", ""Hilde"", ""editorial office""]",Svalbardposten local newspaper,Lokalavisen Svalbardposten
485102,"Markussen, Anja Charlotte",2022-05-30 13:20:00+00:00,/svalbard-lufthavn-varmerekord-vaerstasjoner/varmeste-maidag-pa-46-ar/485102,2022,5,30,Varmeste maidag på 46 år,Warmest May Day in 46 Years,Aldri før har det vært registrert en så varm maidag ute ved flyplassen som på lørdag.,Never before has such a warm May day been recorded at the airport as on Saturday.,"– Ja, det stemmer. Vi har hatt varmerekord ute her på flyplassen, forteller statsmeteorolog Ine-Therese Pedersen.","“Yes, that’s correct. We have had a record high here at the airport,” says state meteorologist Ine-Therese Pedersen.","værstasjoner, svalbard lufthavn, nyheter, varmerekord","weather stations, svalbard airport, news, temperature record",335,7,#e3001c,814,369,p_27,"[""flyplass"", ""grad"", ""varmerekord"", ""mai"", ""meteorologene"", ""værstasjone"", ""statsmeteorolog"", ""pedersen""]","[""airport"", ""degree"", ""temperature record"", ""may"", ""meteorologists"", ""weather station"", ""state meteorologist"", ""pedersen""]","[""grad"", ""temperatur"", ""normal"", ""nedbør"", ""vind"", ""vær"", ""måned"", ""lufthavn"", ""institutt"", ""pedersen"", ""meteorologisk"", ""sommer"", ""snø"", ""rekord"", ""juli""]","[""degree"", ""temperature"", ""normal"", ""precipitation"", ""wind"", ""weather"", ""month"", ""airport"", ""institute"", ""Pedersen"", ""meteorological"", ""summer"", ""snow"", ""record"", ""July""]",Weather and climate,Vær og klima
